#{"t_start": 1771110201.4581327, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
328.863408,1,17932.094727,0,0,0,0,1
321.129458,1,17934.244241,0,0,1,0,0
84.289506,12,17961.655037,0,0,1,0,0
-43.869167,7,17982.18449,0,0,1,0,0
337.93954,1,17982.646621,0,0,0,0,1
1045.441471,59,17999.867237,0,0,1,0,0
337.939541,1,18000.23422,0,0,0,0,1
690.999068,31,18029.057009,0,0,1,0,0
422.238191,27,18037.890819,0,0,1,0,0
337.93954,1,18038.340552,0,0,0,0,1
328.968284,1,18038.919532,0,0,0,0,1
328.859287,1,18039.450102,1,0,0,0,0
-125.198968,4,18176.374552,0,0,1,0,0
337.778865,1,18177.125054,0,0,0,0,1
328.90969,1,18179.304604,0,0,1,0,0
328.778864,1,18179.997645,0,0,0,0,1
337.828619,1,18180.629446,0,0,0,0,1
328.93954,1,18181.384372,0,0,0,0,1
328.800053,1,18181.851635,0,0,0,0,1
504.17815,23,18187.485574,1,0,0,0,0
337.826743,1,18187.998176,0,0,0,0,1
337.968284,1,18188.624189,0,0,0,0,1
658.037135,11,18194.661429,0,0,0,0,1
328.99729,1,18195.114846,0,0,0,0,1
-228.519347,13,18221.080982,0,0,1,0,0
328.888918,1,18221.64815,0,0,1,0,0
284.675323,13,18349.833389,0,0,1,0,0
-128.946721,6,18423.038496,0,0,1,0,0
328.977188,1,18424.304507,0,0,0,0,1
328.99729,1,18424.726467,0,0,0,0,1
20.419341,9,18426.294066,0,0,1,0,0
337.778864,1,18427.107075,0,0,0,0,1
168.799855,10,18477.189497,0,0,1,0,0
328.800053,1,18477.67439,0,0,0,0,1
396.85417,19,18967.250461,0,0,1,0,0
351.738328,19,18978.055935,0,0,1,0,0
517.729612,28,19055.712623,0,0,1,0,0
-132.738533,1,19058.604368,0,0,1,0,0
337.939539,1,19059.08577,0,0,0,0,1
379.819816,18,19090.302897,1,0,0,0,0
-36.78362,4,19091.935947,0,0,1,0,0
227.092486,12,19176.127803,0,0,1,0,0
141.631453,13,19181.622238,0,0,1,0,0
328.778864,1,19182.354017,0,0,0,0,1
316.356189,15,19616.249894,0,0,1,0,0
328.93954,1,19616.769874,0,0,0,0,1
199.596455,14,19624.756984,0,0,1,0,0
483.242142,19,19633.707375,0,0,1,0,0
328.826743,1,19634.163985,0,0,0,0,1
193.856888,15,19660.766639,0,0,1,0,0
328.881733,1,19662.86028,0,0,1,0,0
616.938249,31,19673.408885,0,0,1,0,0
534.050096,28,19750.594636,0,0,1,0,0
178.182783,11,19769.673259,0,0,1,0,0
-116.75265,5,19835.984088,0,0,1,0,0
328.826743,1,19836.513789,0,0,0,0,1
328.778864,1,19837.054733,0,0,0,0,1
337.93954,1,19837.500896,0,0,0,0,1
328.778864,1,19838.050008,0,0,0,0,1
328.82862,1,19838.524516,0,0,0,0,1
328.826743,1,19839.034875,0,0,0,0,1
328.93954,1,19839.458483,0,0,0,0,1
328.863408,1,19840.128187,0,0,0,0,1
328.968284,1,19840.735575,0,0,0,0,1
-153.500482,3,20115.166926,0,0,1,0,0
320.176282,13,20574.789651,0,0,1,0,0
846.775423,38,20581.870159,0,0,1,0,0
-142.094489,6,20674.584701,0,0,1,0,0
328.881733,1,20676.892182,0,0,1,0,0
328.881733,1,20684.234608,0,0,1,0,0
-151.425024,7,20954.585409,0,0,1,0,0
-108.16604,2,20955.620307,1,0,0,0,0
73.760499,14,20960.580877,0,0,1,0,0
1043.246864,44,21051.797035,0,0,1,0,0
880.81481,51,21066.070019,0,0,1,0,0
328.931002,1,21066.540942,0,0,0,0,1
-132.535644,5,21141.802321,1,0,0,0,0
328.826743,1,21142.282607,0,0,0,0,1
337.881733,1,21144.020004,0,0,1,0,0
328.826743,1,21144.47344,0,0,0,0,1
328.82862,1,21144.945641,0,0,0,0,1
