#{"t_start": 1771178844.8134782, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
574.687514,28,1631.06232,0,0,1,0,0
280.579293,15,1640.803881,0,0,1,0,0
328.968284,1,1641.501502,0,0,0,0,1
728.094445,31,1662.329542,0,0,1,0,0
642.309699,27,1673.75519,0,0,1,0,0
525.780318,24,1681.095113,1,0,0,0,0
328.938687,1,1681.662771,0,0,0,0,1
986.695032,38,1689.351397,0,0,1,0,0
-125.140654,5,1692.388919,0,0,1,0,0
328.93954,1,1692.97008,0,0,0,0,1
-153.527846,3,1697.355393,0,0,1,0,0
-18.131486,6,1699.286929,0,0,1,0,0
330.129458,1,1699.753112,0,0,1,0,0
328.859287,1,1700.062651,1,0,0,0,0
-97.103247,2,1702.013059,0,0,1,0,0
612.520013,27,1714.560713,0,0,1,0,0
328.846564,1,1714.935115,0,0,1,0,0
337.968284,1,1715.313072,0,0,0,0,1
337.931001,1,1715.759015,0,0,0,0,1
270.788722,18,1719.137508,0,0,1,0,0
-132.922976,1,1721.313682,0,0,1,0,0
-154.356846,6,1724.783139,0,0,1,0,0
328.93954,1,1725.079641,0,0,0,0,1
328.99729,1,1725.459612,0,0,0,0,1
404.077147,19,1730.871823,1,0,0,0,0
328.826743,1,1731.277145,0,0,0,0,1
328.846564,1,1731.610038,0,0,1,0,0
-88.1334,2,1733.537231,0,0,1,0,0
328.888918,1,1733.815007,0,0,1,0,0
143.338976,10,1736.321541,0,0,1,0,0
108.144614,9,1738.257077,0,0,1,0,0
489.468241,24,1743.729724,1,0,0,0,0
328.778864,1,1744.122093,0,0,0,0,1
328.881733,1,1744.603108,0,0,1,0,0
172.074243,14,1747.729625,0,0,1,0,0
328.846564,1,1748.266101,0,0,1,0,0
337.881733,1,1748.651921,0,0,1,0,0
740.210926,32,1762.485873,0,0,1,0,0
558.221266,25,1766.678294,0,0,1,0,0
328.800053,1,1766.977038,0,0,0,0,1
117.562214,8,1780.728179,0,0,1,0,0
321.129458,1,1781.140917,0,0,1,0,0
328.82862,1,1781.439343,0,0,0,0,1
328.888918,1,1781.810574,0,0,1,0,0
328.90969,1,1782.431104,0,0,1,0,0
337.826741,1,1782.83298,0,0,0,0,1
462.050539,22,1788.0265,0,0,1,0,0
328.82862,1,1788.424894,0,0,0,0,1
582.754236,28,1796.151531,0,0,1,0,0
328.888918,1,1796.532166,0,0,1,0,0
693.768234,17,1800.251902,0,0,0,0,1
328.876194,1,1800.734002,0,0,0,0,1
202.504872,15,1803.133901,1,0,0,0,0
328.859287,1,1803.533931,1,0,0,0,0
-198.663258,8,1804.432821,0,0,1,0,0
337.778863,1,1804.715936,0,0,0,0,1
-129.312562,4,1808.087557,0,0,1,0,0
328.931002,1,1808.381747,0,0,0,0,1
-123.659755,5,1811.292369,0,0,1,0,0
751.782035,45,1818.611849,0,0,1,0,0
103.828404,11,1827.013717,0,0,1,0,0
-132.738533,1,1827.624128,0,0,1,0,0
337.997289,1,1828.00849,0,0,0,0,1
328.826743,1,1828.530658,0,0,0,0,1
731.822399,41,1836.09108,0,0,1,0,0
337.909528,1,1836.642573,0,0,0,0,1
-188.764995,5,1838.851454,0,0,1,0,0
973.415781,38,1846.83403,0,0,1,0,0
-120.077742,1,1847.376284,0,0,1,0,0
-124.087411,3,1850.750103,0,0,1,0,0
328.800053,1,1851.074033,0,0,0,0,1
328.931002,1,1851.79345,0,0,0,0,1
328.93954,1,1852.159785,0,0,0,0,1
337.778864,1,1852.725236,0,0,0,0,1
-126.883643,3,1855.136519,0,0,1,0,0
337.778863,1,1855.482652,0,0,0,0,1
421.573832,18,1872.702966,0,0,1,0,0
321.129458,1,1873.061619,0,0,1,0,0
34.105395,12,1875.139035,0,0,1,0,0
328.931002,1,1875.592624,0,0,0,0,1
-124.209034,3,1878.672873,0,0,1,0,0
1680.828053,69,1891.514775,0,0,1,0,0
492.660788,30,1901.354212,0,0,1,0,0
65.100089,14,1903.651236,0,0,1,0,0
328.931002,1,1904.048477,0,0,0,0,1
337.800053,1,1904.427021,0,0,0,0,1
337.991636,1,1904.876406,0,0,0,0,1
-203.715646,8,1905.823547,0,0,1,0,0
328.991637,1,1906.204952,0,0,0,0,1
328.826743,1,1906.51422,0,0,0,0,1
337.778863,1,1907.156355,0,0,0,0,1
328.800053,1,1907.517768,0,0,0,0,1
328.859287,1,1908.240297,1,0,0,0,0
328.778864,1,1908.627451,0,0,0,0,1
328.881733,1,1909.056247,0,0,1,0,0
328.99729,1,1909.656987,0,0,0,0,1
328.931002,1,1910.053715,0,0,0,0,1
337.800054,1,1910.397162,0,0,0,0,1
-133.426202,4,1913.935336,0,0,1,0,0
164.431957,11,1917.382059,0,0,1,0,0
219.977336,16,1933.425406,0,0,1,0,0
328.968284,1,1933.770781,0,0,0,0,1
328.90969,1,1934.393497,0,0,1,0,0
328.93954,1,1934.737837,0,0,0,0,1
124.669908,12,1937.746307,0,0,1,0,0
349.956695,16,1941.444985,0,0,1,0,0
651.070822,33,1949.211744,1,0,0,0,0
660.194093,31,1977.153306,0,0,1,0,0
827.258153,38,1984.915063,0,0,1,0,0
37.753484,10,1989.378418,0,0,1,0,0
337.800053,1,1989.770738,0,0,0,0,1
-153.288297,3,1994.292566,0,0,1,0,0
328.778864,1,1994.607619,0,0,0,0,1
328.90969,1,1995.064335,0,0,1,0,0
328.82862,1,1995.397515,0,0,0,0,1
-158.28302,4,2000.186403,0,0,1,0,0
522.385779,25,2351.165256,0,0,1,0,0
660.4987,31,2357.011881,0,0,1,0,0
328.778864,1,2357.513387,0,0,0,0,1
-88.075178,2,2359.422078,0,0,1,0,0
337.800053,1,2359.697228,0,0,0,0,1
526.754251,23,2364.605779,0,0,1,0,0
-151.800564,7,2369.082002,0,0,1,0,0
633.65748,10,2381.046792,0,0,0,0,1
474.000772,23,2385.75233,0,0,1,0,0
328.99729,1,2386.066281,0,0,0,0,1
-122.506057,7,2388.768165,0,0,1,0,0
978.282282,23,2393.030158,0,0,0,0,1
302.33409,14,2412.451482,0,0,1,0,0
328.859287,1,2412.773875,1,0,0,0,0
328.991637,1,2413.217351,0,0,0,0,1
674.55413,30,2422.420745,0,0,1,0,0
491.835499,26,2425.826272,0,0,1,0,0
337.826744,1,2426.19548,0,0,0,0,1
328.90969,1,2426.639843,0,0,1,0,0
-206.0944,5,2429.443344,0,0,1,0,0
328.881733,1,2429.800358,0,0,1,0,0
337.888918,1,2430.100828,0,0,1,0,0
337.939542,1,2430.504552,0,0,0,0,1
328.800053,1,2430.951873,0,0,0,0,1
328.90969,1,2431.385108,0,0,1,0,0
328.977188,1,2431.933236,0,0,0,0,1
328.82862,1,2432.261087,0,0,0,0,1
584.771831,27,2439.168684,1,0,0,0,0
720.063007,36,2446.436849,0,0,1,0,0
328.938687,1,2446.813081,0,0,0,0,1
275.260651,17,2450.193548,0,0,1,0,0
337.93954,1,2450.582201,0,0,0,0,1
328.968284,1,2450.98457,0,0,0,0,1
328.99729,1,2451.43725,0,0,0,0,1
337.800053,1,2451.802591,0,0,0,0,1
437.576032,18,2476.265625,0,0,1,0,0
328.881733,1,2476.665365,0,0,1,0,0
35.334891,10,2480.893313,0,0,1,0,0
73.252768,11,2483.914198,0,0,1,0,0
328.909529,1,2484.248011,0,0,0,0,1
337.778863,1,2484.620351,0,0,0,0,1
328.826743,1,2485.025625,0,0,0,0,1
531.639338,29,2490.858114,0,0,1,0,0
337.778864,1,2491.262995,0,0,0,0,1
-70.093347,7,2496.256982,0,0,1,0,0
337.881733,1,2496.624383,0,0,1,0,0
-124.582324,5,2499.553417,0,0,1,0,0
328.931002,1,2499.848061,0,0,0,0,1
814.583697,36,2507.446855,0,0,1,0,0
328.93954,1,2507.794894,0,0,0,0,1
239.495759,18,2522.781509,0,0,1,0,0
328.831123,1,2523.145278,0,0,0,0,1
337.778863,1,2523.518561,0,0,0,0,1
277.948624,16,2871.474375,0,0,1,0,0
-116.512085,5,2874.176325,0,0,1,0,0
-189.662446,8,2876.024458,0,0,1,0,0
218.844025,13,2878.67527,0,0,1,0,0
337.997289,1,2879.01123,0,0,0,0,1
13.705665,9,2880.308182,0,0,1,0,0
1461.369233,61,2894.581259,0,0,1,0,0
-136.423733,5,2896.559874,0,0,1,0,0
1199.323474,53,2907.617069,0,0,1,0,0
305.7029,14,2928.265418,0,0,1,0,0
337.93954,1,2928.639401,0,0,0,0,1
337.939542,1,2929.232033,0,0,0,0,1
328.881733,1,2929.713195,0,0,1,0,0
29.44916,10,2933.704698,0,0,1,0,0
328.948322,1,2934.219438,0,0,0,0,1
328.931002,1,2934.593259,0,0,0,0,1
-153.527846,3,2939.039446,0,0,1,0,0
-41.639658,7,2940.66715,0,0,1,0,0
328.93954,1,2941.063344,0,0,0,0,1
328.80893,1,2941.42227,0,0,0,0,1
153.449322,11,2947.566998,0,0,1,0,0
337.800052,1,2947.849971,0,0,0,0,1
328.826743,1,2948.213949,0,0,0,0,1
337.997289,1,2948.710065,0,0,0,0,1
328.859287,1,2949.508657,1,0,0,0,0
817.307969,31,2962.635231,0,0,1,0,0
337.93954,1,2962.94737,0,0,0,0,1
-121.933354,6,2964.422119,0,0,1,0,0
328.778864,1,2964.769329,0,0,0,0,1
328.800053,1,2965.16093,0,0,0,0,1
284.628332,14,2979.826087,0,0,1,0,0
328.99729,1,2980.181316,0,0,0,0,1
331.533112,16,2995.055422,0,0,1,0,0
116.263032,8,2998.222183,0,0,1,0,0
281.25767,15,3002.621601,0,0,1,0,0
-108.16604,2,3003.053769,1,0,0,0,0
746.520887,31,3015.076414,0,0,1,0,0
632.399742,10,3026.479245,0,0,0,0,1
328.82862,1,3026.824768,0,0,0,0,1
328.859287,1,3027.195935,1,0,0,0,0
328.778864,1,3027.585934,0,0,0,0,1
328.93954,1,3027.971884,0,0,0,0,1
89.421705,12,3031.309585,0,0,1,0,0
337.93954,1,3031.654337,0,0,0,0,1
328.859287,1,3032.030015,1,0,0,0,0
321.129458,1,3032.827276,0,0,1,0,0
683.158104,45,3040.699086,0,0,1,0,0
328.82862,1,3041.006078,0,0,0,0,1
1321.657963,58,3062.590804,0,0,1,0,0
-223.793572,12,3064.384572,0,0,1,0,0
217.796886,13,3068.644223,0,0,1,0,0
