#{"t_start": 1771280712.541704, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
667.412405,31,9035.620185,0,0,1,0,0
28.870738,1,9036.127301,0,0,0,0,1
487.881733,1,9036.604262,0,0,1,0,0
28.968284,1,9036.995936,0,0,0,0,1
478.773494,1,9037.682017,0,0,1,0,0
28.99729,1,9038.014822,0,0,0,0,1
202.30782,15,9042.7678,0,0,1,0,0
478.846564,1,9043.197761,0,0,1,0,0
516.819295,23,9048.493124,1,0,0,0,0
577.396532,26,9071.918248,0,0,1,0,0
601.463936,33,9080.481609,0,0,1,0,0
28.82862,1,9080.912893,0,0,0,0,1
29.929768,1,9081.545754,0,0,1,0,0
28.800053,1,9081.975441,0,0,0,0,1
28.93954,1,9082.379752,0,0,0,0,1
36.376957,10,9087.316005,0,0,1,0,0
28.93954,1,9087.76354,0,0,0,0,1
887.124423,41,9112.362005,0,0,1,0,0
17.077024,1,9114.804922,0,0,1,0,0
28.991637,1,9115.241361,0,0,0,0,1
-137.606449,5,9117.522167,0,0,1,0,0
550.039273,32,9122.933356,0,0,1,0,0
28.99729,1,9123.349185,0,0,0,0,1
28.778864,1,9123.765658,0,0,0,0,1
245.942303,13,9139.633211,0,0,1,0,0
499.018807,27,9144.995001,0,0,1,0,0
28.826743,1,9145.405248,0,0,0,0,1
918.127147,39,9164.516195,0,0,1,0,0
37.93954,1,9164.948285,0,0,0,0,1
-129.499842,4,9168.781556,0,0,1,0,0
-180.346522,5,9169.762342,0,0,1,0,0
634.087262,27,9181.166303,1,0,0,0,0
34.637882,2,9181.790808,0,0,1,0,0
-133.069238,4,9185.76392,0,0,1,0,0
-6.846413,8,9193.545681,0,0,1,0,0
891.875711,41,9215.147228,0,0,1,0,0
28.778864,1,9215.555634,0,0,0,0,1
1095.151361,46,9287.100946,0,0,1,0,0
118.502968,13,9297.46541,0,0,1,0,0
210.287755,13,9306.840907,0,0,1,0,0
414.92288,22,9311.559479,0,0,1,0,0
37.93954,1,9311.929453,0,0,0,0,1
415.285695,18,9319.136574,0,0,1,0,0
565.917648,27,9324.980413,0,0,1,0,0
681.581926,26,9337.004389,0,0,1,0,0
28.93954,1,9337.317995,0,0,0,0,1
1218.665823,61,9358.946812,0,0,1,0,0
478.773494,1,9359.515873,0,0,1,0,0
-124.392757,5,9362.952465,0,0,1,0,0
